2.09969+0i 95160.9+0i 3.43621+0i 2.02193+0i 1.72358+0i 1.45084+0i 
0.955373+0i 47839.8+0i 1.36628+0i 0.769179+0i 0.705078+0i 1.71472+0i 
1.98307+0i 65055.6+0i 4.053+0i 2.3037+0i 2.26234+0i 2.51633+0i 
2.04012+0i 14627.4+0i 2.99921+0i 1.71946+0i 1.50772+0i 1.42402+0i 
1.68415+0i 64779.9+0i 2.29327+0i 1.57089+0i 1.59981+0i 2.20228+0i 
2.50984+0i 22834.3+0i 3.98466+0i 2.35238+0i 1.79198+0i 1.93215+0i 
2.59511+0i 159919+0i 3.0894+0i 2.87706+0i 2.21333+0i 2.0856+0i 
2.77019+0i 41167.8+0i 3.91604+0i 3.13321+0i 3.00134+0i 3.55554+0i 
3.11276+0i 31724+0i 4.41929+0i 2.55414+0i 2.95319+0i 2.2477+0i 
2.67161+0i 76127.7+0i 3.89185+0i 2.49876+0i 2.04871+0i 1.35422+0i 
3.54675+0i 65590.4+0i 4.03631+0i 2.74015+0i 2.10606+0i 1.86061+0i 
2.56679+0i 34265.2+0i 3.31799+0i 2.61834+0i 2.03168+0i 2.63897+0i 
3.76313+0i 124449+0i 3.03134+0i 2.37413+0i 2.36564+0i 3.27379+0i 
2.32013+0i 106816+0i 3.13281+0i 1.88466+0i 2.12699+0i 3.16245+0i 
3.68023+0i 151221+0i 4.68401+0i 2.37374+0i 1.86455+0i 2.93175+0i 
3.55461+0i 3072.76+0i 4.03664+0i 3.30642+0i 2.48302+0i 2.47472+0i 
3.27444+0i 76998.3+0i 4.24892+0i 2.99968+0i 2.34082+0i 3.88752+0i 
3.82931+0i 66924.8+0i 4.33187+0i 2.8458+0i 2.38891+0i 2.70975+0i 
2.61582+0i 65792.3+0i 2.90253+0i 1.70889+0i 1.73072+0i 2.30246+0i 
4.52856+0i 75846.7+0i 4.11471+0i 3.15928+0i 3.12113+0i 7.84037+0i 
2.92159+0i 113270+0i 2.86828+0i 2.65811+0i 1.54797+0i 2.56969+0i 
3.04661+0i 85578.9+0i 4.89963+0i 4.1824+0i 2.94605+0i 2.32245+0i 
6.37543+0i 163568+0i 7.60525+0i 4.41514+0i 3.24977+0i 2.54248+0i 
4.51992+0i 38743.1+0i 5.2104+0i 5.31812+0i 3.49155+0i 3.09311+0i 
4.00938+0i 5315.46+0i 4.98189+0i 3.73144+0i 2.72598+0i 2.70631+0i 
5.23049+0i 141895+0i 4.78402+0i 4.783+0i 4.12894+0i 2.4813+0i 
4.43312+0i 9509.93+0i 7.90009+0i 3.48588+0i 2.54338+0i 2.54043+0i 
5.4757+0i 54847.2+0i 7.84611+0i 4.52674+0i 2.71811+0i 2.32129+0i 
5.89415+0i 31360.4+0i 6.90652+0i 5.4616+0i 3.91716+0i 2.36168+0i 
4.08431+0i 68943.9+0i 3.50805+0i 1.92123+0i 1.45844+0i 2.91955+0i 
4.11708+0i 113476+0i 3.96988+0i 2.36672+0i 2.09583+0i 4.19341+0i 
3.0487+0i 87109.6+0i 4.5245+0i 4.20027+0i 2.70758+0i 2.48927+0i 
1.99346+0i 65228.8+0i 2.99095+0i 1.8567+0i 2.39154+0i 2.70452+0i 
2.98631+0i 119578+0i 4.22157+0i 2.53664+0i 1.94884+0i 1.86809+0i 
2.46095+0i 50871.8+0i 4.423+0i 2.14852+0i 1.44684+0i 2.1137+0i 
3.30017+0i 93016.7+0i 5.0429+0i 3.03305+0i 2.16158+0i 2.55578+0i 
3.06456+0i 43622.2+0i 4.12357+0i 3.00196+0i 2.2123+0i 2.14674+0i 
4.3873+0i 103405+0i 4.68214+0i 4.08957+0i 3.18506+0i 2.79619+0i 
3.56238+0i 72870.4+0i 5.51212+0i 3.12224+0i 2.79099+0i 3.89131+0i 
4.36018+0i 116485+0i 6.48624+0i 5.11452+0i 2.39682+0i 2.24551+0i 
1.63794+0i 81994.1+0i 2.03845+0i 1.33354+0i 1.09954+0i 1.67776+0i 
2.22911+0i 3500.09+0i 2.94078+0i 2.01719+0i 1.55279+0i 1.85418+0i 
1.92646+0i 65950.1+0i 1.54412+0i 0.753059+0i 0.888177+0i 2.07071+0i 
2.97136+0i 93350.6+0i 3.70226+0i 3.6757+0i 3.18468+0i 3.2216+0i 
3.91494+0i 97899.5+0i 3.78552+0i 2.77466+0i 2.2247+0i 2.37025+0i 
4.58058+0i 137240+0i 4.55825+0i 3.61651+0i 2.59805+0i 2.17439+0i 
6.81584+0i 65515.9+0i 9.16602+0i 5.08653+0i 2.5727+0i 1.41906+0i 
2.83226+0i 47690.2+0i 3.91225+0i 2.73337+0i 2.37405+0i 2.30093+0i 
3.50717+0i 91512.8+0i 2.90011+0i 2.21751+0i 2.43263+0i 3.1921+0i 
2.48613+0i 106604+0i 4.13156+0i 3.04419+0i 2.557+0i 2.5781+0i 
2.31722+0i 59934+0i 3.90278+0i 1.84466+0i 1.90164+0i 1.6384+0i 
3.08662+0i 123481+0i 3.56517+0i 2.8001+0i 2.13442+0i 1.00286+0i 
0.914067+0i 67323.3+0i 1.57072+0i 0.946079+0i 0.917607+0i 2.08282+0i 
3.21019+0i 128333+0i 3.15587+0i 2.63791+0i 2.14159+0i 2.95942+0i 
4.18229+0i 79727.1+0i 2.30443+0i 1.84444+0i 1.60577+0i 3.43557+0i 
2.2111+0i 70335.4+0i 2.73532+0i 2.03276+0i 1.77563+0i 2.37508+0i 
2.25576+0i 96500.4+0i 1.86338+0i 1.45829+0i 1.4019+0i 2.08329+0i 
1.69058+0i 20562.7+0i 3.06481+0i 1.6388+0i 1.0163+0i 1.51391+0i 
3.87285+0i 87741.9+0i 2.45529+0i 2.52704+0i 2.2629+0i 5.09088+0i 
3.41001+0i 101383+0i 4.08368+0i 3.56947+0i 2.02245+0i 2.90051+0i 
6.20101+0i 178421+0i 9.66004+0i 3.68939+0i 3.33088+0i 1.91885+0i 
2.15978+0i 152238+0i 1.86198+0i 1.6926+0i 1.57145+0i 2.95792+0i 
1.8848+0i 115065+0i 2.39391+0i 2.05821+0i 1.66051+0i 1.43026+0i 
4.02289+0i 127376+0i 4.35502+0i 4.31664+0i 1.99192+0i 2.17842+0i 
4.82471+0i 60465+0i 5.77467+0i 4.44797+0i 3.42562+0i 2.05196+0i 
1.39658+0i 90420.6+0i 2.10985+0i 1.58365+0i 1.31575+0i 1.50976+0i 
2.60429+0i 141994+0i 3.7343+0i 2.24958+0i 1.65765+0i 1.13944+0i 
1.68703+0i 39903.1+0i 1.62067+0i 1.75033+0i 1.82245+0i 3.05254+0i 
2.62222+0i 9793.3+0i 2.86342+0i 2.15574+0i 1.80058+0i 3.34728+0i 
3.89334+0i 43699.5+0i 3.69509+0i 4.79286+0i 3.24021+0i 2.27154+0i 
4.89977+0i 143869+0i 4.32563+0i 4.16409+0i 3.28372+0i 2.64731+0i 
1.90626+0i 10479.4+0i 2.16705+0i 1.83556+0i 1.70924+0i 1.41488+0i 
4.03577+0i 69156.5+0i 4.26575+0i 2.14235+0i 1.26498+0i 1.49499+0i 
2.37494+0i 29384.5+0i 3.5418+0i 2.07779+0i 1.48958+0i 2.74109+0i 
1.705+0i 51155.3+0i 2.98913+0i 1.79391+0i 1.02746+0i 1.35178+0i 
6.13899+0i 112729+0i 5.6789+0i 4.9391+0i 3.65269+0i 2.39126+0i 
1.84187+0i 79114+0i 2.71472+0i 1.86984+0i 1.80128+0i 1.8879+0i 
2.51157+0i 9772.22+0i 3.45265+0i 2.37954+0i 1.68196+0i 1.08029+0i 
1.82412+0i 106066+0i 3.00623+0i 2.21833+0i 1.90097+0i 3.70145+0i 
2.54073+0i 60682.1+0i 2.99821+0i 2.06951+0i 1.66995+0i 1.74808+0i 
3.65071+0i 75797.6+0i 4.51658+0i 2.21549+0i 1.47559+0i 2.12518+0i 
2.20003+0i 70723+0i 1.24687+0i 1.45704+0i 1.12914+0i 1.2806+0i 
1.94154+0i 28907.8+0i 2.51058+0i 1.59656+0i 1.41875+0i 2.42695+0i 
2.4111+0i 22794.5+0i 2.96068+0i 2.45861+0i 1.71039+0i 1.75869+0i 
2.22422+0i 111968+0i 3.46945+0i 2.78791+0i 1.58991+0i 1.94007+0i 
1.8351+0i 28922.2+0i 2.31795+0i 1.78176+0i 1.48531+0i 2.09312+0i 
3.62327+0i 83180.8+0i 7.2945+0i 3.61815+0i 1.91562+0i 2.02116+0i 
3.99221+0i 55695.2+0i 2.30526+0i 1.78892+0i 1.80279+0i 3.35351+0i 
2.30418+0i 141234+0i 2.91232+0i 2.88047+0i 1.90029+0i 3.14566+0i 
4.05379+0i 129005+0i 4.35891+0i 3.31403+0i 2.57685+0i 2.90549+0i 
3.26527+0i 88352.7+0i 3.81569+0i 2.79389+0i 2.51497+0i 3.75297+0i 
4.14624+0i 120289+0i 4.83548+0i 3.65108+0i 3.34455+0i 3.00861+0i 
4.14342+0i 39957.2+0i 5.83575+0i 4.64419+0i 3.30405+0i 3.38346+0i 
3.94218+0i 145782+0i 6.6133+0i 3.32737+0i 1.9756+0i 2.21061+0i 
2.45896+0i 8217.57+0i 2.74727+0i 2.07258+0i 1.6718+0i 2.7117+0i 
2.92152+0i 46810+0i 3.78793+0i 2.71074+0i 2.59181+0i 4.56512+0i 
4.21005+0i 105540+0i 2.8556+0i 3.59554+0i 2.6519+0i 5.34777+0i 
2.24678+0i 25933.2+0i 2.69922+0i 2.04191+0i 1.44136+0i 1.99008+0i 
7.24012+0i 8133.67+0i 6.94621+0i 7.52734+0i 4.78054+0i 3.08103+0i 
3.08197+0i 92737.5+0i 4.34606+0i 2.7205+0i 2.76888+0i 6.18594+0i 
2.07476+0i 71269.1+0i 2.68329+0i 1.41932+0i 1.33854+0i 2.14824+0i 
3.4909+0i 44884.8+0i 3.72725+0i 2.19304+0i 1.52801+0i 1.93225+0i 
2.14397+0i 61104.6+0i 1.51088+0i 0.986011+0i 1.08928+0i 2.43864+0i 
2.69413+0i 80871.1+0i 2.31769+0i 2.04451+0i 1.26242+0i 1.42095+0i 
3.64069+0i 83108.7+0i 3.69353+0i 1.93663+0i 2.28114+0i 2.39792+0i 
3.16015+0i 107759+0i 4.80448+0i 3.38331+0i 2.62241+0i 2.08194+0i 
2.50746+0i 17656.1+0i 3.13928+0i 1.61003+0i 2.82679+0i 2.96039+0i 
4.09711+0i 103625+0i 4.59917+0i 2.34654+0i 2.96551+0i 1.74335+0i 
1.98501+0i 105515+0i 2.4636+0i 2.14466+0i 1.37861+0i 1.62211+0i 
3.25701+0i 80871.2+0i 1.78384+0i 1.73454+0i 2.05435+0i 4.17338+0i 
1.70867+0i 145756+0i 2.99086+0i 2.55309+0i 2.4072+0i 3.06537+0i 
2.95975+0i 13350.9+0i 3.00782+0i 3.24468+0i 1.9629+0i 1.7365+0i 
3.22747+0i 144266+0i 3.86403+0i 3.02385+0i 2.76633+0i 2.81811+0i 
3.13533+0i 7732.32+0i 4.92713+0i 2.82585+0i 2.38435+0i 2.50578+0i 
3.48155+0i 109652+0i 3.39406+0i 2.59804+0i 1.7585+0i 2.95601+0i 
2.54087+0i 13346.3+0i 2.90883+0i 2.61039+0i 2.23657+0i 2.02971+0i 
1.52665+0i 52983.7+0i 2.46285+0i 1.49981+0i 1.40225+0i 1.91604+0i 
1.83319+0i 41848.7+0i 2.80518+0i 1.57323+0i 1.25067+0i 1.85611+0i 
2.28679+0i 143906+0i 3.01034+0i 2.80307+0i 3.06705+0i 3.99159+0i 
3.63389+0i 92729.9+0i 3.11689+0i 2.29505+0i 1.6001+0i 2.00308+0i 
4.57066+0i 162145+0i 6.68811+0i 3.9981+0i 2.77593+0i 3.06032+0i 
3.45913+0i 4333.5+0i 4.64964+0i 2.9875+0i 2.42439+0i 2.04545+0i 
3.59783+0i 21173.4+0i 4.21391+0i 3.13942+0i 2.16436+0i 1.56459+0i 
3.5582+0i 7188.12+0i 4.42394+0i 3.46997+0i 2.46788+0i 1.9287+0i 
3.62919+0i 82449+0i 3.32629+0i 2.90562+0i 1.85012+0i 1.04038+0i 
2.07254+0i 39963.6+0i 2.00797+0i 1.71672+0i 1.72584+0i 3.19634+0i 
2.93015+0i 127116+0i 3.20461+0i 3.78824+0i 2.5525+0i 2.47815+0i 
2.15709+0i 6946.77+0i 2.5745+0i 1.6674+0i 1.3101+0i 2.10928+0i 
2.82955+0i 75116.7+0i 2.95112+0i 3.64124+0i 2.57484+0i 2.11635+0i 
1.47952+0i 124491+0i 1.9734+0i 1.27734+0i 1.12397+0i 2.18208+0i 
1.81381+0i 48463.1+0i 2.34225+0i 1.54886+0i 1.37013+0i 2.67171+0i 
5.02931+0i 186062+0i 6.79293+0i 5.76208+0i 3.59139+0i 2.29083+0i 
1.68536+0i 100970+0i 1.83939+0i 1.33272+0i 1.19279+0i 1.47402+0i 
4.14736+0i 73495.2+0i 3.03551+0i 2.03903+0i 1.70965+0i 3.32788+0i 
2.51684+0i 2317.21+0i 2.59774+0i 2.56246+0i 1.56802+0i 1.73568+0i 
2.07659+0i 89130.5+0i 2.74614+0i 2.50342+0i 1.73291+0i 2.9863+0i 
2.54405+0i 84093+0i 3.05429+0i 2.78323+0i 1.79081+0i 1.79721+0i 
2.91741+0i 17192.3+0i 2.80414+0i 3.38503+0i 2.02565+0i 1.45483+0i 
2.20189+0i 5451.67+0i 2.85391+0i 1.69229+0i 1.49818+0i 2.36291+0i 
1.88918+0i 137585+0i 2.43796+0i 1.73812+0i 1.64958+0i 3.91277+0i 
2.13023+0i 566.924+0i 2.17929+0i 2.13134+0i 1.73682+0i 1.90518+0i 
2.9658+0i 24147+0i 3.59594+0i 3.15771+0i 2.33186+0i 1.77655+0i 
2.92449+0i 25473+0i 7.51232+0i 2.98096+0i 1.94985+0i 1.77072+0i 
2.75296+0i 69578.5+0i 2.77607+0i 2.07951+0i 1.56495+0i 1.8957+0i 
2.68559+0i 61812.8+0i 3.79069+0i 2.14894+0i 2.02442+0i 1.83336+0i 
6.55824+0i 13425.3+0i 7.96644+0i 6.85517+0i 3.05584+0i 2.37717+0i 
3.31247+0i 46529.7+0i 1.9137+0i 1.84428+0i 1.57488+0i 2.48715+0i 
4.50764+0i 25839.1+0i 5.01235+0i 5.0194+0i 2.28019+0i 1.47326+0i 
2.28741+0i 97901.4+0i 3.37044+0i 2.65861+0i 1.592+0i 1.84321+0i 
1.47679+0i 62730.3+0i 1.67888+0i 1.52819+0i 1.35221+0i 2.41373+0i 
3.20793+0i 117784+0i 2.89827+0i 3.28894+0i 1.81934+0i 2.07853+0i 
3.30008+0i 109842+0i 4.28598+0i 3.79512+0i 2.85536+0i 2.75165+0i 
5.06806+0i 117361+0i 5.40277+0i 3.63628+0i 2.19023+0i 1.68727+0i 
3.86247+0i 136211+0i 2.70993+0i 2.20959+0i 2.03443+0i 3.6532+0i 
4.03936+0i 74521.7+0i 5.12008+0i 2.72703+0i 2.85061+0i 2.91904+0i 
2.17252+0i 60775+0i 2.19029+0i 1.52854+0i 1.25995+0i 1.88445+0i 
2.64808+0i 72911.7+0i 3.11216+0i 3.09196+0i 2.2145+0i 2.35964+0i 
1.67114+0i 23353.6+0i 2.03594+0i 1.49586+0i 1.50601+0i 2.19237+0i 
3.00091+0i 2500.19+0i 3.72334+0i 2.82159+0i 1.74988+0i 2.17578+0i 
3.55288+0i 96101.1+0i 4.30758+0i 2.9951+0i 2.4318+0i 3.12265+0i 
2.45204+0i 168953+0i 3.84767+0i 2.16729+0i 1.7774+0i 2.6018+0i 
2.80471+0i 103028+0i 3.24637+0i 2.4914+0i 2.20466+0i 3.63595+0i 
2.7824+0i 17062.6+0i 2.82522+0i 2.9889+0i 2.91095+0i 2.17507+0i 
3.94787+0i 108891+0i 3.32108+0i 2.1556+0i 1.98952+0i 3.56913+0i 
2.64971+0i 43089+0i 3.91048+0i 2.57922+0i 2.21129+0i 2.45387+0i 
2.60441+0i 51582.9+0i 4.17172+0i 2.30493+0i 2.1456+0i 1.21744+0i 
2.07624+0i 72252+0i 2.48393+0i 2.44802+0i 2.11611+0i 2.46221+0i 
5.92728+0i 96615.2+0i 6.89297+0i 4.66865+0i 2.61586+0i 2.4209+0i 
4.74409+0i 34768+0i 4.89729+0i 4.98337+0i 3.16771+0i 2.76411+0i 
2.3412+0i 16311.8+0i 3.13622+0i 2.14862+0i 1.86357+0i 1.85724+0i 
2.8442+0i 3156.81+0i 2.96552+0i 2.85449+0i 2.27359+0i 2.92894+0i 
3.48315+0i 121576+0i 6.07999+0i 3.17155+0i 2.44996+0i 2.69286+0i 
2.50885+0i 114922+0i 3.10676+0i 2.10528+0i 2.02413+0i 2.05724+0i 
2.49215+0i 114870+0i 3.57476+0i 2.31284+0i 1.55832+0i 1.79645+0i 
2.85643+0i 74723+0i 3.11956+0i 2.46271+0i 2.0996+0i 2.03132+0i 
2.14536+0i 20085.4+0i 3.1826+0i 1.72257+0i 1.73764+0i 2.39673+0i 
7.57431+0i 186464+0i 6.74692+0i 5.52252+0i 3.55031+0i 2.367+0i 
3.81674+0i 7149.62+0i 4.67289+0i 4.03379+0i 2.99376+0i 2.34768+0i 
2.44513+0i 24811.7+0i 2.53601+0i 2.53628+0i 2.30872+0i 2.94235+0i 
4.54391+0i 89637.9+0i 2.67113+0i 2.19195+0i 1.7125+0i 2.60222+0i 
3.984+0i 98316.2+0i 2.73372+0i 2.07266+0i 1.69678+0i 3.77096+0i 
2.54494+0i 15394.7+0i 2.92871+0i 2.17816+0i 1.98575+0i 3.48272+0i 
7.08489+0i 42240.4+0i 9.07263+0i 6.22025+0i 3.60062+0i 2.31309+0i 
4.33174+0i 72704.6+0i 4.41001+0i 3.96434+0i 3.45593+0i 2.82661+0i 
1.93912+0i 117578+0i 3.37831+0i 2.58597+0i 2.55236+0i 2.93714+0i 
3.58708+0i 37094.9+0i 5.54917+0i 3.93519+0i 2.02552+0i 2.02838+0i 
3.85269+0i 133270+0i 2.69432+0i 1.79645+0i 2.15487+0i 6.17204+0i 
3.44167+0i 20065.4+0i 3.8244+0i 1.9859+0i 2.29603+0i 4.66107+0i 
3.42406+0i 25532.9+0i 3.16722+0i 2.41278+0i 2.701+0i 5.5359+0i 
3.26077+0i 5230.7+0i 3.56972+0i 2.8164+0i 2.78787+0i 3.08075+0i 
4.25064+0i 61211.7+0i 2.78578+0i 2.20554+0i 1.83059+0i 2.22391+0i 
3.09033+0i 94700.4+0i 5.23637+0i 4.13314+0i 4.04136+0i 3.4986+0i 
3.81875+0i 7515.63+0i 4.06959+0i 4.06562+0i 3.2878+0i 2.35136+0i 
2.80845+0i 187307+0i 3.91572+0i 2.8843+0i 2.99455+0i 3.55133+0i 
2.64846+0i 7523.45+0i 3.73132+0i 2.29442+0i 2.0402+0i 2.1317+0i 
2.45592+0i 85584.2+0i 2.82361+0i 2.40209+0i 1.39954+0i 1.74468+0i 
3.14351+0i 3019.62+0i 3.26442+0i 3.09075+0i 2.68461+0i 2.54695+0i 
1.61845+0i 12764.2+0i 1.34414+0i 1.73641+0i 2.55668+0i 2.36445+0i 
3.24161+0i 22370.6+0i 3.2715+0i 3.38212+0i 2.10627+0i 1.35464+0i 
2.19779+0i 49048.4+0i 3.49426+0i 2.25682+0i 1.91464+0i 2.74945+0i 
3.464+0i 119175+0i 4.05581+0i 3.22131+0i 2.85972+0i 4.0982+0i 
2.08738+0i 28261.8+0i 3.37565+0i 2.06727+0i 1.46689+0i 2.53041+0i 
2.68642+0i 22573.7+0i 3.63132+0i 2.66714+0i 1.692+0i 1.67086+0i 
2.07908+0i 1170.8+0i 2.10267+0i 1.95199+0i 1.51232+0i 2.39999+0i 
4.64855+0i 83169.3+0i 5.19345+0i 2.77956+0i 2.21467+0i 1.46906+0i 
2.81703+0i 123921+0i 2.35921+0i 1.84713+0i 1.87013+0i 2.9328+0i 
3.67561+0i 8821.35+0i 5.90032+0i 2.66526+0i 2.42129+0i 2.76687+0i 
4.3153+0i 68494.1+0i 5.68763+0i 3.49786+0i 2.05346+0i 1.96224+0i 
1.52652+0i 3095.15+0i 1.33744+0i 1.58497+0i 1.37985+0i 2.18286+0i 
3.31028+0i 19419.7+0i 4.77401+0i 2.68139+0i 2.47776+0i 2.96232+0i 
2.20888+0i 61085.6+0i 4.75739+0i 2.25142+0i 1.51991+0i 2.09248+0i 
2.49078+0i 2680.95+0i 2.86257+0i 2.12145+0i 1.55464+0i 2.36192+0i 
1.39145+0i 55264.4+0i 2.06791+0i 1.23994+0i 1.37945+0i 1.66527+0i 
2.56676+0i 15480.9+0i 4.22321+0i 2.42037+0i 1.89576+0i 1.45803+0i 
3.46665+0i 119640+0i 5.07643+0i 3.07099+0i 2.57652+0i 2.09278+0i 
4.65546+0i 118409+0i 5.09873+0i 3.24913+0i 2.50453+0i 2.64038+0i 
2.00811+0i 100977+0i 1.82711+0i 1.77263+0i 1.43727+0i 2.29995+0i 
3.76328+0i 35861.8+0i 4.60179+0i 4.39228+0i 2.20961+0i 2.19023+0i 
3.77367+0i 124809+0i 3.93436+0i 3.01672+0i 1.83745+0i 3.44638+0i 
6.43331+0i 127562+0i 6.50833+0i 4.61014+0i 3.41107+0i 2.01469+0i 
1.61833+0i 78818.1+0i 2.30464+0i 1.57475+0i 1.95419+0i 2.73767+0i 
6.98463+0i 13858+0i 9.6516+0i 6.17862+0i 3.57998+0i 2.26752+0i 
3.0301+0i 5550.36+0i 3.82928+0i 3.30591+0i 2.36281+0i 1.9097+0i 
3.8847+0i 77971.8+0i 5.35794+0i 2.2609+0i 1.67693+0i 1.17385+0i 
3.02112+0i 6686.47+0i 4.14483+0i 2.17528+0i 2.0787+0i 2.15161+0i 
4.98975+0i 113745+0i 5.84525+0i 4.56851+0i 3.85555+0i 1.93965+0i 
1.1812+0i 110525+0i 1.66782+0i 1.77304+0i 1.47002+0i 1.8494+0i 
4.45655+0i 78806.5+0i 5.20545+0i 2.18724+0i 1.4909+0i 1.98278+0i 
2.298+0i 16537.6+0i 2.56425+0i 2.32701+0i 1.56293+0i 2.44312+0i 
5.0236+0i 7657.79+0i 5.80607+0i 4.99591+0i 3.88441+0i 1.96368+0i 
3.01166+0i 12210.8+0i 3.18516+0i 3.20709+0i 2.84214+0i 1.82836+0i 
3.35576+0i 103641+0i 2.44668+0i 2.33965+0i 2.00044+0i 3.16024+0i 
1.49099+0i 35240.6+0i 0.975979+0i 1.37511+0i 1.86923+0i 2.70614+0i 
3.37257+0i 129638+0i 3.99831+0i 4.30997+0i 4.14566+0i 3.58929+0i 
2.11808+0i 54255.7+0i 3.23638+0i 2.33449+0i 1.95867+0i 2.80841+0i 
2.80983+0i 125055+0i 5.57432+0i 2.25043+0i 1.92834+0i 3.60932+0i 
2.62171+0i 104493+0i 2.96341+0i 2.29414+0i 1.57793+0i 2.01423+0i 
2.56455+0i 64673.1+0i 2.36373+0i 1.60639+0i 1.53726+0i 2.80108+0i 
2.98832+0i 18990.4+0i 3.57266+0i 2.6076+0i 2.4477+0i 2.53994+0i 
1.36778+0i 132090+0i 2.38114+0i 1.35692+0i 1.52968+0i 1.59821+0i 
1.68906+0i 54440.1+0i 1.38844+0i 1.22626+0i 1.11272+0i 1.70377+0i 
2.86354+0i 56244.2+0i 3.98914+0i 1.52752+0i 1.59706+0i 1.2908+0i 
4.26163+0i 91727+0i 3.71261+0i 4.35903+0i 2.84096+0i 2.57752+0i 
2.88843+0i 6789.62+0i 4.15001+0i 2.59385+0i 2.18648+0i 1.81171+0i 
4.38433+0i 108281+0i 3.76774+0i 3.39578+0i 2.52537+0i 2.96777+0i 
3.18171+0i 407.79+0i 3.27181+0i 3.47524+0i 2.73538+0i 2.93181+0i 
4.60612+0i 75286.9+0i 4.11011+0i 5.43334+0i 4.06437+0i 3.06011+0i 
3.84427+0i 131212+0i 3.85288+0i 3.1218+0i 3.10489+0i 3.24168+0i 
2.50587+0i 122191+0i 2.69736+0i 2.95255+0i 3.14835+0i 6.19488+0i 
3.87334+0i 11185.3+0i 4.86631+0i 4.06476+0i 2.56065+0i 1.92277+0i 
4.12157+0i 22081.2+0i 4.43428+0i 4.58494+0i 3.37227+0i 2.71995+0i 
4.81396+0i 10360.9+0i 9.18922+0i 4.22644+0i 3.14298+0i 2.47122+0i 
3.05418+0i 84717.8+0i 4.36457+0i 3.2541+0i 2.75238+0i 2.86092+0i 
4.48665+0i 28854.4+0i 5.52029+0i 3.94351+0i 2.87349+0i 2.68246+0i 
6.87128+0i 112465+0i 6.63209+0i 6.93775+0i 4.99203+0i 3.73707+0i 
5.59155+0i 91944.2+0i 3.63739+0i 2.44152+0i 2.69908+0i 6.49337+0i 
3.09772+0i 4178.78+0i 3.74519+0i 2.53184+0i 2.27101+0i 2.80922+0i 
2.90658+0i 56290.8+0i 2.542+0i 3.40294+0i 2.05293+0i 2.87903+0i 
1.80656+0i 82450.4+0i 2.69348+0i 1.81983+0i 1.73675+0i 1.86226+0i 
5.27796+0i 83910.3+0i 7.20115+0i 5.51834+0i 4.10116+0i 2.38694+0i 
2.54905+0i 84923.9+0i 3.57465+0i 2.30865+0i 1.57257+0i 1.27029+0i 
4.12185+0i 46752.3+0i 5.41388+0i 3.527+0i 3.49724+0i 2.30847+0i 
2.42301+0i 21017.7+0i 3.53007+0i 1.82636+0i 1.90581+0i 2.30384+0i 
4.70999+0i 63301+0i 6.01504+0i 3.37993+0i 2.48307+0i 2.99911+0i 
2.15386+0i 101916+0i 4.67811+0i 2.34413+0i 2.26174+0i 3.2779+0i 
3.37302+0i 108229+0i 4.62386+0i 2.59983+0i 1.86698+0i 2.2513+0i 
4.40878+0i 96277.2+0i 3.53678+0i 2.7369+0i 2.19404+0i 2.219+0i 
2.57738+0i 99388.2+0i 2.86+0i 2.04167+0i 1.93965+0i 3.63865+0i 
2.48692+0i 104641+0i 3.42606+0i 2.3796+0i 1.80482+0i 2.52692+0i 
1.98672+0i 37034.8+0i 3.05672+0i 2.14896+0i 1.45265+0i 1.90013+0i 
3.48831+0i 127434+0i 4.16538+0i 2.67391+0i 2.49466+0i 3.76861+0i 
3.90894+0i 97824.8+0i 4.47373+0i 3.53056+0i 3.06737+0i 2.89782+0i 
1.80011+0i 36895.2+0i 2.54437+0i 1.84171+0i 1.69747+0i 2.38924+0i 
2.74417+0i 71546+0i 3.76898+0i 2.00233+0i 2.13149+0i 4.47245+0i 
2.16335+0i 11918.8+0i 2.87804+0i 1.61218+0i 1.4262+0i 1.99739+0i 
2.46844+0i 79904.3+0i 3.80843+0i 1.70578+0i 1.2088+0i 1.64866+0i 
5.54767+0i 7365.68+0i 10.0584+0i 4.43701+0i 3.60157+0i 3.64761+0i 
8.91622+0i 87759.1+0i 12.7078+0i 6.64542+0i 3.36101+0i 2.21046+0i 
4.04984+0i 120806+0i 4.43337+0i 4.19689+0i 2.31867+0i 2.98627+0i 
7.14292+0i 6203.95+0i 8.67855+0i 7.02157+0i 3.83137+0i 3.26092+0i 
5.06485+0i 100723+0i 4.98221+0i 5.07731+0i 3.5013+0i 3.2892+0i 
3.3786+0i 39285.4+0i 3.28457+0i 3.58805+0i 2.40177+0i 2.0041+0i 
5.52211+0i 57004.5+0i 3.85632+0i 2.59356+0i 2.14172+0i 3.17478+0i 
3.9206+0i 150288+0i 2.99958+0i 3.34783+0i 2.75063+0i 2.59331+0i 
3.84407+0i 145805+0i 5.92975+0i 2.82019+0i 2.48129+0i 2.62048+0i 
2.72887+0i 1013.17+0i 3.13077+0i 2.53261+0i 2.21455+0i 1.97242+0i 
2.78496+0i 9121.18+0i 3.8493+0i 2.47933+0i 2.1329+0i 1.89844+0i 
2.6808+0i 7449.74+0i 3.27759+0i 2.40402+0i 2.32752+0i 2.1876+0i 
2.26968+0i 43177.8+0i 2.70483+0i 1.40357+0i 1.28173+0i 2.19402+0i 
3.66648+0i 128025+0i 4.01641+0i 3.48594+0i 3.39931+0i 2.59174+0i 
